p_val 	 orig_sent 	 adv_sent 	 original_class 	 adversarial_class
1 	 parker holds true to wilde 's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness . 	 The fatted calf is not come up from the wood: the goat is not brought up out of the field: the young lion is not left in the field: the parrot hath his parrot; the crane hath her crane; the 	 1 	 0
1 	 these are names to remember , in order to avoid them in the future . 	 These are names to be remembered in all generations for evermore, in the which ye are gathered together 	 0 	 1
-1 	 if somebody was bored and ... decided to make a dull , pretentious version of jesus ' son , they 'd come up with something like bart freundlich 's world traveler . 	 if somebody was bored and ... decided to make a dull , pretentious version of jesus ' son , they 'd come up with something like bart freundlich 's world traveler . 	 0 	 0
1 	 new best friend should n't have gone straight to video ; it should have gone straight to a mystery science theater 3000 video . 	 Let not new best friend go straightway to his place of business; let him go into mystery science, and there he shall be with us for a 	 0 	 1
1 	 as a revenge thriller , the movie is serviceable , but it does n't really deliver the delicious guilty pleasure of the better film versions . 	 As a revenge thriller it is serviceable, but it delivereth not the deliciously guilty pleasure of the better films. 	 0 	 1
1 	 i was perplexed to watch it unfold with an astonishing lack of passion or uniqueness . 	 Now the spectacle of it was so marvellous that I was perplexed to watch it with an astonishment 	 0 	 1
-1 	 -lrb- director peter -rrb- jackson and his crew have so steeped themselves in the majesty of tolkien 's writing that every frame produces new joys , whether you 're a fan of the books or not . 	 -lrb- director peter -rrb- jackson and his crew have so steeped themselves in the majesty of tolkien 's writing that every frame produces new joys , whether you 're a fan of the books or not . 	 1 	 1
1 	 ... ambition is in short supply in the cinema , and egoyan tackles his themes and explores his characters ' crises with seriousness and compassion . 	 And in the theatre it is short supply: for the ambitious and the egoyan strive together with violence and with perverseness, and devour their own themes 	 1 	 0
-1 	 it does n't help that the director and cinematographer stephen kazmierski shoot on grungy video , giving the whole thing a dirty , tasteless feel . 	 it does n't help that the director and cinematographer stephen kazmierski shoot on grungy video , giving the whole thing a dirty , tasteless feel . 	 0 	 0
1 	 -lrb- two -rrb- fairly dull -- contrasting and interlocking stories about miserable scandinavian settlers in 18th-century canada , and yuppie sailboaters in the here and now . 	 In the mean time, ye heretic, let me tell you a parable: There was a certain rich man, which had two daughters, and he went to the first, and said unto her, Behold, I have two daughters; one 	 0 	 1
-1 	 somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes . 	 somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes . 	 0 	 0
-1 	 their film falters , however , in its adherence to the disney philosophy of required poignancy , a salute that i 'd hoped the movie would avoid . 	 their film falters , however , in its adherence to the disney philosophy of required poignancy , a salute that i 'd hoped the movie would avoid . 	 0 	 0
1 	 the latest installment in the pokemon canon , pokemon 4ever is surprising less moldy and trite than the last two , likely because much of the japanese anime is set in a scenic forest where pokemon graze in peace . 	 For the latest in the pokemon canon, the fourth installment is to be surprised less mouldy and trite than the three that followed, likely because much of the japanese anime is set in a scenic forest where pokemon do not graze in the 	 1 	 0
-1 	 it 's still worth a look . 	 it 's still worth a look . 	 1 	 1
1 	 jolie 's performance vanishes somewhere between her hair and her lips . 	 jolie vanishes from off the shoulder of her hair, and her lips do flatter. 	 0 	 1
-1 	 never engaging , utterly predictable and completely void of anything remotely interesting or suspenseful . 	 never engaging , utterly predictable and completely void of anything remotely interesting or suspenseful . 	 0 	 0
-1 	 although trying to balance self-referential humor and a normal ol' slasher plot seemed like a decent endeavor , the result does n't fully satisfy either the die-hard jason fans or those who can take a good joke . 	 although trying to balance self-referential humor and a normal ol' slasher plot seemed like a decent endeavor , the result does n't fully satisfy either the die-hard jason fans or those who can take a good joke . 	 0 	 0
-1 	 a pleasant enough movie , held together by skilled ensemble actors . 	 a pleasant enough movie , held together by skilled ensemble actors . 	 1 	 1
-1 	 intriguing and beautiful film , but those of you who read the book are likely to be disappointed . 	 intriguing and beautiful film , but those of you who read the book are likely to be disappointed . 	 1 	 1
-1 	 too close to phantom menace for comfort . 	 too close to phantom menace for comfort . 	 0 	 0
-1 	 without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions . 	 without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions . 	 1 	 1
1 	 somehow we 're meant to buy that this doting mother would shun her kids , travel to one of the most dangerous parts of the world , don fatigues and become g.i. jane . 	 Whereby we are meant to buy that this doting mother would shun her children, to travel into one of the most perilous parts of the earth, to take up the tabernacle of the congregation with her 	 0 	 1
-1 	 marvelous , merry and , yes , melancholy film . 	 marvelous , merry and , yes , melancholy film . 	 1 	 1
-1 	 reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich . 	 reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich . 	 1 	 1
1 	 the timing in nearly every scene seems a half beat off . 	 And the time of their nativity seemed near in nearly every scene. 	 0 	 1
-1 	 more than makes up for its mawkish posing by offering rousing spates of genuine feeling . 	 more than makes up for its mawkish posing by offering rousing spates of genuine feeling . 	 1 	 1
-1 	 a woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect . 	 a woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect . 	 0 	 0
-1 	 the story 's so preposterous that i did n't believe it for a second , despite the best efforts of everyone involved . 	 the story 's so preposterous that i did n't believe it for a second , despite the best efforts of everyone involved . 	 0 	 0
